"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"MRT","Mauritania","Algeria","Fruits and nuts","Apples","Import value","1000 USD",2018,132
"MRT","Mauritania","Algeria","Cereals","Barley","Import value","1000 USD",2021,3
"MRT","Mauritania","Algeria","Cereals","Barley","Import value","1000 USD",2022,43
"MRT","Mauritania","Algeria","Cereals","Barley","Import value","1000 USD",2023,36
"MRT","Mauritania","Algeria","Cereals","Barley","Import value","1000 USD",2024,18
"MRT","Mauritania","Algeria","Cereals","Cereals n.e.c.","Import value","1000 USD",2021,38
"MRT","Mauritania","Algeria","Cereals","Cereals n.e.c.","Import value","1000 USD",2022,196
"MRT","Mauritania","Algeria","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2023,1287
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2013,124
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2014,340
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2016,490
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2017,1285
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2018,1185
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2019,794
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2020,1151
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2021,1445
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2022,5757
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2023,6335
"MRT","Mauritania","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2024,9404
"MRT","Mauritania","Algeria","Fruits and nuts","Figs","Import value","1000 USD",2013,12
"MRT","Mauritania","Algeria","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2017,14113
"MRT","Mauritania","Algeria","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2018,18555
"MRT","Mauritania","Algeria","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2020,35479
"MRT","Mauritania","Algeria","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2021,38503
"MRT","Mauritania","Algeria","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2022,25479
"MRT","Mauritania","Algeria","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2023,23532
"MRT","Mauritania","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2018,82
"MRT","Mauritania","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2022,60
"MRT","Mauritania","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2023,95
