"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"SWZ","Eswatini","Argentina","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2001,816
"SWZ","Eswatini","Argentina","Pulses (dried leguminous vegetables)","Peas, dry","Import value","1000 USD",2015,54
"SWZ","Eswatini","Argentina","Cereals","Wheat","Import value","1000 USD",2015,767
"SWZ","Eswatini","Argentina","Cereals","Wheat","Import value","1000 USD",2017,761
"SWZ","Eswatini","Argentina","Cereals","Wheat","Import value","1000 USD",2019,1927
"SWZ","Eswatini","Argentina","Cereals","Wheat","Import value","1000 USD",2022,5571
"SWZ","Eswatini","Argentina","Cereals","Wheat","Import value","1000 USD",2023,1954
"SWZ","Eswatini","Australia","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Export value","1000 USD",1998,2
"SWZ","Eswatini","Australia","Pulses (dried leguminous vegetables)","Peas, dry","Import value","1000 USD",2016,35
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2003,324
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2016,931
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2017,743
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2021,9708
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2022,12145
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2023,6997
"SWZ","Eswatini","Australia","Cereals","Wheat","Import value","1000 USD",2024,9942
"SWZ","Eswatini","Bangladesh","Fruits and nuts","Tangerines, mandarins, clementines","Export value","1000 USD",2015,36
"SWZ","Eswatini","Bangladesh","Fruits and nuts","Tangerines, mandarins, clementines","Export value","1000 USD",2016,19
"SWZ","Eswatini","Bangladesh","Fruits and nuts","Tangerines, mandarins, clementines","Export value","1000 USD",2019,44
"SWZ","Eswatini","Bangladesh","Fruits and nuts","Tangerines, mandarins, clementines","Export value","1000 USD",2020,361
"SWZ","Eswatini","Belgium","Beverages","Beverages","Export value","1000 USD",2001,1296
"SWZ","Eswatini","Belgium","Fruits and nuts","Lemons and limes","Export value","1000 USD",2022,62
"SWZ","Eswatini","Belgium","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2001,2320
"SWZ","Eswatini","Belgium","Fruits and nuts","Oranges","Export value","1000 USD",2001,1676
"SWZ","Eswatini","Belgium","Fruits and nuts","Oranges","Export value","1000 USD",2003,1263
"SWZ","Eswatini","Belgium","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2023,50
"SWZ","Eswatini","Botswana","Fruits and nuts","Avocados","Export value","1000 USD",2001,21
"SWZ","Eswatini","Botswana","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2020,32
"SWZ","Eswatini","Botswana","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2021,67
"SWZ","Eswatini","Botswana","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2022,56
"SWZ","Eswatini","Botswana","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2023,85
"SWZ","Eswatini","Botswana","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2024,76
"SWZ","Eswatini","Botswana","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2001,7078
"SWZ","Eswatini","Botswana","Stimulant, spice and aromatic crops","Hop cones","Export value","1000 USD",2017,1
"SWZ","Eswatini","Botswana","Vegetables","Lettuce and chicory","Import value","1000 USD",2006,9
"SWZ","Eswatini","Botswana","Cereals","Maize (corn)","Export value","1000 USD",2015,38
"SWZ","Eswatini","Botswana","Vegetables","Mushrooms and truffles","Import value","1000 USD",2006,102
"SWZ","Eswatini","Botswana","Fruits and nuts","Pineapples","Export value","1000 USD",2001,27
"SWZ","Eswatini","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2015,1696
"SWZ","Eswatini","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2016,1095
"SWZ","Eswatini","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2017,793
"SWZ","Eswatini","Brazil","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2023,82
"SWZ","Eswatini","Brazil","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2024,12
"SWZ","Eswatini","Brazil","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2017,356
"SWZ","Eswatini","Brazil","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2024,504
"SWZ","Eswatini","Brazil","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2022,11
"SWZ","Eswatini","Brazil","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2023,3
"SWZ","Eswatini","Brazil","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2024,3741
"SWZ","Eswatini","Brazil","Vegetables","Other beans, green","Import value","1000 USD",2023,30
"SWZ","Eswatini","Brazil","Oilseeds and oleaginous fruits","Other oil seeds, n.e.c.","Import value","1000 USD",2023,1
"SWZ","Eswatini","Brazil","Oilseeds and oleaginous fruits","Other oil seeds, n.e.c.","Import value","1000 USD",2024,3
"SWZ","Eswatini","Brazil","Pulses (dried leguminous vegetables)","Other pulses n.e.c.","Import value","1000 USD",2024,7
"SWZ","Eswatini","Canada","Fruits and nuts","Lemons and limes","Export value","1000 USD",2022,124
"SWZ","Eswatini","Canada","Fruits and nuts","Lemons and limes","Export value","1000 USD",2023,99
"SWZ","Eswatini","Canada","Pulses (dried leguminous vegetables)","Peas, dry","Import value","1000 USD",2005,201
"SWZ","Eswatini","Canada","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2020,300
"SWZ","Eswatini","Canada","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2021,437
"SWZ","Eswatini","Canada","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2022,575
"SWZ","Eswatini","Canada","Cereals","Wheat","Import value","1000 USD",1997,852
"SWZ","Eswatini","Canada","Cereals","Wheat","Import value","1000 USD",2016,2269
"SWZ","Eswatini","Canada","Cereals","Wheat","Import value","1000 USD",2018,1937
"SWZ","Eswatini","Canada","Cereals","Wheat","Import value","1000 USD",2019,841
"SWZ","Eswatini","Canada","Cereals","Wheat","Import value","1000 USD",2020,3627
"SWZ","Eswatini","Canada","Cereals","Wheat","Import value","1000 USD",2021,1493
"SWZ","Eswatini","China","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2002,192
"SWZ","Eswatini","China","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2003,157
"SWZ","Eswatini","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2015,1
"SWZ","Eswatini","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",1997,506
"SWZ","Eswatini","China","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2018,23479
"SWZ","Eswatini","China","Stimulant, spice and aromatic crops","Hop cones","Import value","1000 USD",2005,8
"SWZ","Eswatini","China","Pulses (dried leguminous vegetables)","Other pulses n.e.c.","Import value","1000 USD",2003,16
"SWZ","Eswatini","China","Pulses (dried leguminous vegetables)","Peas, dry","Import value","1000 USD",2003,29
"SWZ","Eswatini","China","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2017,434
"SWZ","Eswatini","China","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2018,301
"SWZ","Eswatini","China","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2019,191
"SWZ","Eswatini","China","Cereals","Rice","Import value","1000 USD",2017,411
"SWZ","Eswatini","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2023,78
"SWZ","Eswatini","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2024,144
"SWZ","Eswatini","Congo","Tobacco products","Tobacco products","Export value","1000 USD",2000,34
"SWZ","Eswatini","Czechia","Stimulant, spice and aromatic crops","Hop cones","Import value","1000 USD",2019,36
"SWZ","Eswatini","Czechia","Cereals","Wheat","Import value","1000 USD",2017,1809
"SWZ","Eswatini","Czechia","Cereals","Wheat","Import value","1000 USD",2023,1518
"SWZ","Eswatini","Czechia","Cereals","Wheat","Import value","1000 USD",2024,2697
"SWZ","Eswatini","Denmark","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in other forms","Import value","1000 USD",1998,50
"SWZ","Eswatini","Equatorial Guinea","Live animals","Cattle","Export value","1000 USD",2019,74
"SWZ","Eswatini","Estonia","Cereals","Wheat","Import value","1000 USD",2024,3454
"SWZ","Eswatini","Finland","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",1997,38409
"SWZ","Eswatini","Finland","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",1998,16939
"SWZ","Eswatini","Finland","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2001,62758
"SWZ","Eswatini","Finland","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2015,26618
"SWZ","Eswatini","France","Fruits and nuts","Apricots","Import value","1000 USD",1998,9
"SWZ","Eswatini","France","Vegetables","Artichokes","Export value","1000 USD",2015,5
"SWZ","Eswatini","France","Fruits and nuts","Avocados","Export value","1000 USD",2021,63
"SWZ","Eswatini","France","Fruits and nuts","Avocados","Export value","1000 USD",2022,119
"SWZ","Eswatini","France","Fruits and nuts","Avocados","Export value","1000 USD",2023,79
"SWZ","Eswatini","France","Vegetables","Broad beans and horse beans, green","Export value","1000 USD",1997,14
"SWZ","Eswatini","France","Vegetables","Cabbages","Export value","1000 USD",1997,1
"SWZ","Eswatini","France","Vegetables","Cabbages","Export value","1000 USD",2005,20
"SWZ","Eswatini","France","Vegetables","Carrots and turnips","Export value","1000 USD",1997,1
