"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"SDN","Sudan","Afghanistan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2018,46
"SDN","Sudan","Algeria","Fruits and nuts","Quinces","Import value","1000 USD",2017,3
"SDN","Sudan","Argentina","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2012,3422
"SDN","Sudan","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2017,162
"SDN","Sudan","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2018,67
"SDN","Sudan","Argentina","Cereals","Wheat","Import value","1000 USD",2017,94393
"SDN","Sudan","Australia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2018,2395
"SDN","Sudan","Australia","Vegetables","Carrots and turnips","Import value","1000 USD",2012,1
"SDN","Sudan","Australia","Vegetables","Carrots and turnips","Import value","1000 USD",2015,3
"SDN","Sudan","Australia","Vegetables","Carrots and turnips","Import value","1000 USD",2016,2
"SDN","Sudan","Australia","Vegetables","Carrots and turnips","Import value","1000 USD",2017,5
"SDN","Sudan","Australia","Live animals","Horses","Import value","1000 USD",2012,32354
"SDN","Sudan","Australia","Oilseeds and oleaginous fruits","Rape or colza seed","Export value","1000 USD",2015,1
"SDN","Sudan","Australia","Cereals","Wheat","Import value","1000 USD",2012,152240
"SDN","Sudan","Austria","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2015,470
"SDN","Sudan","Bahrain","Beverages","Beverages","Export value","1000 USD",2017,2
"SDN","Sudan","Bahrain","Vegetables","Cantaloupes and other melons","Export value","1000 USD",2012,41
"SDN","Sudan","Bahrain","Vegetables","Cantaloupes and other melons","Export value","1000 USD",2018,7
"SDN","Sudan","Bahrain","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2017,2
"SDN","Sudan","Bahrain","Fruits and nuts","Mangoes, guavas and mangosteens","Export value","1000 USD",2018,32
"SDN","Sudan","Bahrain","Live animals","Other rodents","Export value","1000 USD",2017,4
"SDN","Sudan","Bahrain","Vegetables","Pumpkins, squash and gourds","Export value","1000 USD",2018,14
"SDN","Sudan","Bahrain","Vegetables","Watermelons","Export value","1000 USD",2015,39
"SDN","Sudan","Bahrain","Vegetables","Watermelons","Export value","1000 USD",2018,41
"SDN","Sudan","Bangladesh","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2012,1451
"SDN","Sudan","Belgium","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2016,77
"SDN","Sudan","Belgium","Live animals","Chickens","Import value","1000 USD",2012,292
"SDN","Sudan","Belgium","Live animals","Chickens","Import value","1000 USD",2015,2188
"SDN","Sudan","Belgium","Live animals","Chickens","Import value","1000 USD",2016,2087
"SDN","Sudan","Belgium","Live animals","Chickens","Import value","1000 USD",2017,926
"SDN","Sudan","Belgium","Live animals","Chickens","Import value","1000 USD",2018,870
"SDN","Sudan","Belgium","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2012,1703
"SDN","Sudan","Belgium","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2016,3820
"SDN","Sudan","Belgium","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2017,2425
"SDN","Sudan","Belgium","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2018,2189
"SDN","Sudan","Belgium","Cereals","Maize (corn)","Export value","1000 USD",2015,11
"SDN","Sudan","Belgium","Cereals","Sorghum","Export value","1000 USD",2012,10
"SDN","Sudan","Belgium","Cereals","Sorghum","Export value","1000 USD",2017,9536
"SDN","Sudan","Belgium","Tobacco products","Tobacco products","Import value","1000 USD",2017,595
"SDN","Sudan","Brazil","Live animals","Chickens","Import value","1000 USD",2018,163
"SDN","Sudan","Brazil","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2017,177
"SDN","Sudan","Brazil","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2018,121
"SDN","Sudan","Brazil","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Flax, raw or retted","Import value","1000 USD",2017,21
"SDN","Sudan","Brazil","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2012,74162
"SDN","Sudan","Brazil","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2012,1146
"SDN","Sudan","Brazil","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2017,690
"SDN","Sudan","Brazil","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2018,1421
"SDN","Sudan","Brazil","Live animals","Horses","Import value","1000 USD",2012,6838
"SDN","Sudan","Brazil","Cereals","Maize (corn)","Import value","1000 USD",2015,574
"SDN","Sudan","Brazil","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2017,20
"SDN","Sudan","Bulgaria","Other animal products","Beeswax","Export value","1000 USD",2017,20
"SDN","Sudan","Myanmar","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Export value","1000 USD",2017,483
"SDN","Sudan","Burundi","Live animals","Chickens","Import value","1000 USD",2015,208
"SDN","Sudan","Canada","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2012,3334
"SDN","Sudan","Canada","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2015,19187
"SDN","Sudan","Canada","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2016,8835
"SDN","Sudan","Canada","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2017,27368
"SDN","Sudan","Canada","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",2018,11265
"SDN","Sudan","Central African Republic","Fruits and nuts","Kiwi fruit","Import value","1000 USD",2016,4
"SDN","Sudan","Central African Republic","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2017,2
"SDN","Sudan","Chad","Cereals","Cereals n.e.c.","Export value","1000 USD",2016,323
"SDN","Sudan","Chad","Cereals","Maize (corn)","Export value","1000 USD",2012,1228
"SDN","Sudan","Chad","Cereals","Maize (corn)","Export value","1000 USD",2018,163
"SDN","Sudan","Chad","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2016,329
"SDN","Sudan","Chile","Fruits and nuts","Apples","Import value","1000 USD",2012,1027
"SDN","Sudan","Chile","Fruits and nuts","Apples","Import value","1000 USD",2015,484
"SDN","Sudan","Chile","Fruits and nuts","Apples","Import value","1000 USD",2016,1885
"SDN","Sudan","Chile","Fruits and nuts","Apples","Import value","1000 USD",2017,1439
"SDN","Sudan","Chile","Fruits and nuts","Grapes","Import value","1000 USD",2017,323
"SDN","Sudan","Chile","Fruits and nuts","Kiwi fruit","Import value","1000 USD",2012,1
"SDN","Sudan","Chile","Fruits and nuts","Kiwi fruit","Import value","1000 USD",2015,3
"SDN","Sudan","Chile","Fruits and nuts","Kiwi fruit","Import value","1000 USD",2016,4
"SDN","Sudan","Chile","Fruits and nuts","Lemons and limes","Import value","1000 USD",2012,1
"SDN","Sudan","Chile","Fruits and nuts","Peaches and nectarines","Import value","1000 USD",2016,1
"SDN","Sudan","Chile","Fruits and nuts","Plums and sloes","Import value","1000 USD",2015,1
"SDN","Sudan","Chile","Fruits and nuts","Pomelos and grapefruits","Import value","1000 USD",2012,1
"SDN","Sudan","China","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2017,1
"SDN","Sudan","China","Fruits and nuts","Apples","Import value","1000 USD",2012,558
"SDN","Sudan","China","Fruits and nuts","Apples","Import value","1000 USD",2018,35
"SDN","Sudan","China","Cereals","Barley","Import value","1000 USD",2012,2
"SDN","Sudan","China","Cereals","Barley","Import value","1000 USD",2018,1
"SDN","Sudan","China","Other animal products","Beeswax","Import value","1000 USD",2017,166
"SDN","Sudan","China","Beverages","Beverages","Import value","1000 USD",2017,8
"SDN","Sudan","China","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Export value","1000 USD",2012,140
"SDN","Sudan","China","Vegetables","Carrots and turnips","Import value","1000 USD",2012,1
"SDN","Sudan","China","Vegetables","Carrots and turnips","Import value","1000 USD",2015,5
"SDN","Sudan","China","Vegetables","Carrots and turnips","Import value","1000 USD",2016,3
"SDN","Sudan","China","Vegetables","Carrots and turnips","Import value","1000 USD",2017,3
"SDN","Sudan","China","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2017,10
"SDN","Sudan","China","Cereals","Cereals n.e.c.","Import value","1000 USD",2016,15
"SDN","Sudan","China","Cereals","Cereals n.e.c.","Import value","1000 USD",2017,12
"SDN","Sudan","China","Fruits and nuts","Cherries","Import value","1000 USD",2015,10
"SDN","Sudan","China","Pulses (dried leguminous vegetables)","Chick peas, dry","Import value","1000 USD",2015,84
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2012,1081
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2015,2396
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2016,1167
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2017,2529
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2018,1843
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2012,63
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2016,72
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2017,131
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2018,168
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2012,16666
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2015,20397
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2016,15390
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2017,45021
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Export value","1000 USD",2018,46090
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",2012,4
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",2017,33
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Cotton seed","Import value","1000 USD",2012,2163
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Ginger, raw","Import value","1000 USD",2012,5
"SDN","Sudan","China","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2018,2133
"SDN","Sudan","China","Vegetables","Green garlic","Import value","1000 USD",2012,2087
"SDN","Sudan","China","Vegetables","Green garlic","Import value","1000 USD",2015,6035
"SDN","Sudan","China","Vegetables","Green garlic","Import value","1000 USD",2016,3732
"SDN","Sudan","China","Vegetables","Green garlic","Import value","1000 USD",2017,3971
"SDN","Sudan","China","Vegetables","Green garlic","Import value","1000 USD",2018,1006
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Export value","1000 USD",2018,67
"SDN","Sudan","China","Other animal products","Hides, wet-salted of cattle","Export value","1000 USD",2015,482
"SDN","Sudan","China","Fruits and nuts","Kiwi fruit","Import value","1000 USD",2012,3
"SDN","Sudan","China","Fruits and nuts","Lemons and limes","Import value","1000 USD",2017,3
"SDN","Sudan","China","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2016,70032
"SDN","Sudan","China","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2017,62527
"SDN","Sudan","China","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2018,35788
"SDN","Sudan","China","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2012,5523
"SDN","Sudan","China","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2018,11664
"SDN","Sudan","China","Other animal products","Natural honey","Import value","1000 USD",2018,133
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in other forms","Import value","1000 USD",2012,21
"SDN","Sudan","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in other forms","Import value","1000 USD",2016,19
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2012,525
"SDN","Sudan","China","Cereals","Oats","Import value","1000 USD",2016,5
"SDN","Sudan","China","Cereals","Oats","Import value","1000 USD",2018,2
"SDN","Sudan","China","Vegetables","Onions and shallots, green","Import value","1000 USD",2015,28
"SDN","Sudan","China","Vegetables","Other beans, green","Import value","1000 USD",2012,29
"SDN","Sudan","China","Vegetables","Other beans, green","Import value","1000 USD",2015,868
"SDN","Sudan","China","Vegetables","Other beans, green","Import value","1000 USD",2017,1311
"SDN","Sudan","China","Vegetables","Other beans, green","Import value","1000 USD",2018,237
"SDN","Sudan","China","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2015,9
"SDN","Sudan","China","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2017,6
"SDN","Sudan","China","Other animal products","Other raw skins of other animals, preserved","Export value","1000 USD",2012,69
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2012,28
"SDN","Sudan","China","Fruits and nuts","Other stone fruits","Import value","1000 USD",2016,1
"SDN","Sudan","China","Fruits and nuts","Peaches and nectarines","Import value","1000 USD",2012,2
"SDN","Sudan","China","Fruits and nuts","Peaches and nectarines","Import value","1000 USD",2017,1
"SDN","Sudan","China","Fruits and nuts","Pears","Import value","1000 USD",2012,10
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2012,93
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2015,203
"SDN","Sudan","China","Pulses (dried leguminous vegetables)","Pigeon peas, dry","Import value","1000 USD",2018,364
"SDN","Sudan","China","Fruits and nuts","Pineapples","Import value","1000 USD",2012,2
"SDN","Sudan","China","Fruits and nuts","Pistachios, in shell","Import value","1000 USD",2016,2
"SDN","Sudan","China","Fruits and nuts","Pistachios, in shell","Import value","1000 USD",2017,8
"SDN","Sudan","China","Fruits and nuts","Plums and sloes","Import value","1000 USD",2015,1
"SDN","Sudan","China","Fruits and nuts","Plums and sloes","Import value","1000 USD",2016,4
"SDN","Sudan","China","Other animal products","Raw hides and skins of sheep or lambs, with wool","Export value","1000 USD",2015,117
"SDN","Sudan","China","Cereals","Rice","Import value","1000 USD",2017,1591
"SDN","Sudan","China","Cereals","Rice","Import value","1000 USD",2018,2212
"SDN","Sudan","China","Cereals","Rye","Import value","1000 USD",2016,1
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2012,42442
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2015,126562
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2016,138612
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2017,188060
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2018,211894
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2017,1
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2018,1
"SDN","Sudan","China","Fruits and nuts","Strawberries","Import value","1000 USD",2017,180
"SDN","Sudan","China","Fruits and nuts","Strawberries","Import value","1000 USD",2018,17
"SDN","Sudan","China","Sugar crops","Sugar beet","Import value","1000 USD",2017,1
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2012,5887
"SDN","Sudan","China","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2015,2305
"SDN","Sudan","China","Tobacco products","Tobacco products","Import value","1000 USD",2012,23
"SDN","Sudan","China","Stimulant, spice and aromatic crops","Vanilla, raw","Import value","1000 USD",2016,9
"SDN","Sudan","China","Cereals","Wheat","Import value","1000 USD",2017,33564
"SDN","Sudan","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2015,306
"SDN","Sudan","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2016,1877
"SDN","Sudan","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2012,17
"SDN","Sudan","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2016,37
"SDN","Sudan","Comoros","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2016,272
"SDN","Sudan","Comoros","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2017,430
"SDN","Sudan","Comoros","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2018,293
"SDN","Sudan","Cyprus","Fruits and nuts","Apples","Import value","1000 USD",2018,38
"SDN","Sudan","Benin","Fruits and nuts","Other citrus fruit, n.e.c.","Import value","1000 USD",2016,4
"SDN","Sudan","Benin","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Export value","1000 USD",2016,1
"SDN","Sudan","Denmark","Beverages","Beverages","Import value","1000 USD",2012,73
"SDN","Sudan","Ecuador","Live animals","Chickens","Import value","1000 USD",2017,257
"SDN","Sudan","Ethiopia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2016,24
"SDN","Sudan","Ethiopia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2017,31
"SDN","Sudan","Ethiopia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2018,14
"SDN","Sudan","Ethiopia","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2017,54
"SDN","Sudan","Ethiopia","Beverages","Beverages","Export value","1000 USD",2015,470
"SDN","Sudan","Ethiopia","Beverages","Beverages","Export value","1000 USD",2016,2178
"SDN","Sudan","Ethiopia","Beverages","Beverages","Import value","1000 USD",2018,31
"SDN","Sudan","Ethiopia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2012,7318
"SDN","Sudan","Ethiopia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2015,26581
"SDN","Sudan","Ethiopia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2016,9558
"SDN","Sudan","Ethiopia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2017,12888
