"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"CHN","China","AFG","Afghanistan","Cereals","Wheat","Export value","1000 USD",2009,2146
"CHN","China","AFG","Afghanistan","Cereals","Wheat","Export value","1000 USD",2021,1169
"CHN","China","AFG","Afghanistan","Cereals","Wheat","Export value","1000 USD",2022,380
"CHN","China","AFG","Afghanistan","Fruits and nuts","Areca nuts","Import value","1000 USD",2022,34217
"CHN","China","AFG","Afghanistan","Fruits and nuts","Areca nuts","Import value","1000 USD",2023,57236
"CHN","China","AFG","Afghanistan","Fruits and nuts","Areca nuts","Import value","1000 USD",2024,33835
"CHN","China","AFG","Afghanistan","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2020,49425
"CHN","China","AFG","Afghanistan","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2021,43602
"CHN","China","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",1993,2017
"CHN","China","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",1994,11478
"CHN","China","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",1995,14835
"CHN","China","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",1999,2881
"CHN","China","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2000,5343
"CHN","China","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2007,1782
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2010,606
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2011,653
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2012,366
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2013,590
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2014,583
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2015,498
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2016,365
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2017,1422
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2018,1896
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2019,798
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2020,510
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2021,1974
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2022,1333
"CHN","China","AFG","Afghanistan","Other animal products","Hair, coarse nes","Import value","1000 USD",2023,1462
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",1992,1791
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",1996,1959
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2007,308
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2012,1168
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2015,426
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2016,321
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2017,149
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2019,114
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2020,96
"CHN","China","AFG","Afghanistan","Other animal products","Hair, goat, fine","Import value","1000 USD",2021,101
"CHN","China","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2010,47
"CHN","China","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2011,17
"CHN","China","ALB","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2018,79
"CHN","China","DZA","Algeria","Fruits and nuts","Locust beans (carobs)","Import value","1000 USD",2019,2
"CHN","China","DZA","Algeria","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2004,63
"CHN","China","DZA","Algeria","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2023,16004
"CHN","China","DZA","Algeria","Other animal products","Beeswax","Export value","1000 USD",2019,2666
"CHN","China","DZA","Algeria","Other animal products","Beeswax","Export value","1000 USD",2024,2316
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Chick peas, dry","Export value","1000 USD",2001,328
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Chick peas, dry","Export value","1000 USD",2006,46
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Export value","1000 USD",1992,2571
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Export value","1000 USD",1994,7398
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Export value","1000 USD",1995,691
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Export value","1000 USD",2002,426
"CHN","China","DZA","Algeria","Pulses (dried leguminous vegetables)","Lentils, dry","Export value","1000 USD",2003,973
"CHN","China","DZA","Algeria","Stimulant, spice and aromatic crops","Maté leaves","Export value","1000 USD",2008,25
"CHN","China","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2020,390
"CHN","China","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2021,390
"CHN","China","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2022,546
"CHN","China","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2024,464
"CHN","China","AGO","Angola","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2012,3
"CHN","China","AGO","Angola","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2018,3176
"CHN","China","AGO","Angola","Pulses (dried leguminous vegetables)","Chick peas, dry","Export value","1000 USD",2011,3
"CHN","China","AGO","Angola","Pulses (dried leguminous vegetables)","Other pulses n.e.c.","Export value","1000 USD",2003,508
"CHN","China","AGO","Angola","Stimulant, spice and aromatic crops","Hop cones","Export value","1000 USD",2023,201
"CHN","China","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2011,63648
"CHN","China","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2012,40495
"CHN","China","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2021,501171
"CHN","China","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2022,845120
"CHN","China","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2023,770786
"CHN","China","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2024,450398
"CHN","China","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1996,14544
"CHN","China","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1997,21
"CHN","China","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2000,83
"CHN","China","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2003,48
"CHN","China","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2005,111
"CHN","China","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2019,34173
"CHN","China","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2020,102843
"CHN","China","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2021,574398
"CHN","China","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2022,690926
"CHN","China","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2023,279255
"CHN","China","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2024,280306
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2008,37686
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2009,75478
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2010,38769
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2011,121141
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2012,103487
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2013,90795
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2014,121614
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2016,70643
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2017,76976
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2021,79531
"CHN","China","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2013,1761
"CHN","China","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2021,5612
"CHN","China","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2022,2453
"CHN","China","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2023,2354
"CHN","China","ARG","Argentina","Fruits and nuts","Other citrus fruit, n.e.c.","Import value","1000 USD",2009,16
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2016,4110
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2017,3008
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2018,934
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2019,3715
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2020,1205
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2021,2144
"CHN","China","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2024,1156
"CHN","China","ARG","Argentina","Fruits and nuts","Tangerines, mandarins, clementines","Import value","1000 USD",1995,2
"CHN","China","ARG","Argentina","Fruits and nuts","Tangerines, mandarins, clementines","Import value","1000 USD",2005,215
"CHN","China","ARG","Argentina","Live animals","Bees","Import value","1000 USD",2010,709
"CHN","China","ARG","Argentina","Live animals","Horses","Import value","1000 USD",2024,1780
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2006,280
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2007,295
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2008,327
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2009,210
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2013,324
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2014,869
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2015,1344
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2016,488
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2017,2068
"CHN","China","ARG","Argentina","Live animals","Other live animals, n.e.c.","Import value","1000 USD",2018,887
