"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"AFG","Afghanistan","Azerbaijan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2009,6018
"AFG","Afghanistan","Azerbaijan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2010,8227
"AFG","Afghanistan","Australia","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2010,4
"AFG","Afghanistan","Austria","Beverages","Beverages","Import value","1000 USD",2017,2379
"AFG","Afghanistan","Bangladesh","Fruits and nuts","Chestnuts, in shell","Import value","1000 USD",2019,61
"AFG","Afghanistan","Bangladesh","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Import value","1000 USD",2019,5180
"AFG","Afghanistan","Bangladesh","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",2011,208
"AFG","Afghanistan","Belgium","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",2009,125
"AFG","Afghanistan","Belgium","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2010,3364
"AFG","Afghanistan","Belgium","Other animal products","Fine animal hair, n.e.c.","Export value","1000 USD",2009,1366
"AFG","Afghanistan","Belgium","Other animal products","Fine animal hair, n.e.c.","Export value","1000 USD",2010,679
"AFG","Afghanistan","Belgium","Other animal products","Fine animal hair, n.e.c.","Export value","1000 USD",2011,600
"AFG","Afghanistan","Belgium","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",2009,482
"AFG","Afghanistan","Belgium","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",2010,475
"AFG","Afghanistan","Belgium","Vegetables","Other vegetables, fresh n.e.c.","Import value","1000 USD",2017,7741
"AFG","Afghanistan","Belgium","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Export value","1000 USD",2019,17
"AFG","Afghanistan","Brazil","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2009,5661
"AFG","Afghanistan","Brazil","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2010,20944
"AFG","Afghanistan","Brazil","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2009,2014
"AFG","Afghanistan","Brazil","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2010,3099
"AFG","Afghanistan","Brazil","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2011,7345
"AFG","Afghanistan","Brazil","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2017,4124
"AFG","Afghanistan","Brazil","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2019,264
"AFG","Afghanistan","Canada","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2017,26
"AFG","Afghanistan","Canada","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2019,23
"AFG","Afghanistan","Canada","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Export value","1000 USD",2010,19
"AFG","Afghanistan","Canada","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Export value","1000 USD",2011,237
"AFG","Afghanistan","Canada","Fruits and nuts","Plums and sloes","Export value","1000 USD",2019,98
"AFG","Afghanistan","Canada","Tobacco products","Tobacco products","Export value","1000 USD",2017,4
"AFG","Afghanistan","Canada","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2011,44
"AFG","Afghanistan","Sri Lanka","Fruits and nuts","Cashew nuts, in shell","Import value","1000 USD",2019,541
"AFG","Afghanistan","China","Fruits and nuts","Apples","Import value","1000 USD",2019,221
"AFG","Afghanistan","China","Fruits and nuts","Areca nuts","Export value","1000 USD",2019,17951
"AFG","Afghanistan","China","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2019,256
