"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"MDA","Republic of Moldova","AFG","Afghanistan","Other animal products","Other raw skins of other animals, preserved","Import value","1000 USD",1994,69
"MDA","Republic of Moldova","AFG","Afghanistan","Other groups","Tobacco products","Export value","1000 USD",2019,333
"MDA","Republic of Moldova","ALB","Albania","Cereals","Oats","Export value","1000 USD",2015,8
"MDA","Republic of Moldova","ALB","Albania","Cereals","Wheat","Export value","1000 USD",2010,2963
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Almonds, in shell","Export value","1000 USD",1994,2
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2022,14
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Tangerines, mandarins, clementines","Import value","1000 USD",2023,812
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Tangerines, mandarins, clementines","Import value","1000 USD",2024,1210
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",1995,171
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",1996,43
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",1997,101
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",1999,120
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2001,32
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2002,50
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2003,45
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2021,490
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2022,435
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2023,1048
"MDA","Republic of Moldova","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2024,1000
"MDA","Republic of Moldova","ALB","Albania","Other animal products","Natural honey","Export value","1000 USD",2005,33
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",1997,688
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",1999,225
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2003,320
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2004,429
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2006,645
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2007,1329
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2008,835
"MDA","Republic of Moldova","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2009,348
"MDA","Republic of Moldova","ALB","Albania","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2001,52
"MDA","Republic of Moldova","ALB","Albania","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2013,17
"MDA","Republic of Moldova","ALB","Albania","Raw milk","Raw milk of cattle","Export value","1000 USD",2004,59
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2020,151
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2021,236
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2022,537
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2023,523
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2024,652
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2022,46
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2023,186
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2024,79
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2024,197
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Import value","1000 USD",2023,498
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Import value","1000 USD",2024,1671
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Leeks and other alliaceous vegetables","Import value","1000 USD",2018,5
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Leeks and other alliaceous vegetables","Import value","1000 USD",2021,21
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Leeks and other alliaceous vegetables","Import value","1000 USD",2022,20
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Leeks and other alliaceous vegetables","Import value","1000 USD",2023,37
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Leeks and other alliaceous vegetables","Import value","1000 USD",2024,70
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Export value","1000 USD",1995,17
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Export value","1000 USD",2001,18
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Export value","1000 USD",2002,13
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Export value","1000 USD",2013,23
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2017,2
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2019,1
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2020,5
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2021,9
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2022,9
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2023,3
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Other beans, green","Import value","1000 USD",2024,19
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Watermelons","Import value","1000 USD",1996,2
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Watermelons","Import value","1000 USD",2005,5
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Watermelons","Import value","1000 USD",2017,17
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Watermelons","Import value","1000 USD",2022,73
"MDA","Republic of Moldova","ALB","Albania","Vegetables","Watermelons","Import value","1000 USD",2024,213
"MDA","Republic of Moldova","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2013,1
"MDA","Republic of Moldova","DZA","Algeria","Sugar crops","Sugar cane","Import value","1000 USD",2022,1
"MDA","Republic of Moldova","DZA","Algeria","Sugar crops","Sugar cane","Import value","1000 USD",2023,1
"MDA","Republic of Moldova","DZA","Algeria","Sugar crops","Sugar cane","Import value","1000 USD",2024,1
"MDA","Republic of Moldova","AZE","Azerbaijan","Cereals","Wheat","Export value","1000 USD",1995,765
"MDA","Republic of Moldova","AZE","Azerbaijan","Cereals","Wheat","Export value","1000 USD",1996,1312
"MDA","Republic of Moldova","AZE","Azerbaijan","Edible roots and tubers with high starch or inulin content","Potatoes","Export value","1000 USD",1994,3
"MDA","Republic of Moldova","AZE","Azerbaijan","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",1995,43
"MDA","Republic of Moldova","AZE","Azerbaijan","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",2019,78
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2016,65
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2017,194
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2018,37
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2019,37
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",1997,34
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",1999,10
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",2000,19
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",2001,10
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",2002,12
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",2003,23
"MDA","Republic of Moldova","AZE","Azerbaijan","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2017,540
"MDA","Republic of Moldova","AZE","Azerbaijan","Live animals","Horses","Export value","1000 USD",2002,25
"MDA","Republic of Moldova","AZE","Azerbaijan","Live animals","Horses","Export value","1000 USD",2003,7
"MDA","Republic of Moldova","AZE","Azerbaijan","Live animals","Swine / pigs","Export value","1000 USD",1994,188
"MDA","Republic of Moldova","AZE","Azerbaijan","Oilseeds and oleaginous fruits","Soya beans","Export value","1000 USD",2005,673
"MDA","Republic of Moldova","AZE","Azerbaijan","Oilseeds and oleaginous fruits","Soya beans","Export value","1000 USD",2006,1803
"MDA","Republic of Moldova","AZE","Azerbaijan","Oilseeds and oleaginous fruits","Soya beans","Export value","1000 USD",2007,1735
