"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"TLS","Timor-Leste","ARG","Argentina","Fruits and nuts","Sour cherries","Import value","1000 USD",2022,1
"TLS","Timor-Leste","ARG","Argentina","Fruits and nuts","Sour cherries","Import value","1000 USD",2023,1
"TLS","Timor-Leste","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2017,3
"TLS","Timor-Leste","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2019,9
"TLS","Timor-Leste","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2023,1
"TLS","Timor-Leste","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2020,2
"TLS","Timor-Leste","AUS","Australia","Cereals","Oats","Import value","1000 USD",2019,6
"TLS","Timor-Leste","AUS","Australia","Cereals","Oats","Import value","1000 USD",2023,2
"TLS","Timor-Leste","AUS","Australia","Cereals","Wheat","Import value","1000 USD",2019,1
"TLS","Timor-Leste","AUS","Australia","Cereals","Wheat","Import value","1000 USD",2021,1
"TLS","Timor-Leste","AUS","Australia","Edible roots and tubers with high starch or inulin content","Potatoes","Import value","1000 USD",2019,94
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2019,1
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Cherries","Import value","1000 USD",2023,1
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Dates","Import value","1000 USD",2019,1
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Dates","Import value","1000 USD",2020,1
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Dates","Import value","1000 USD",2021,2
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Dates","Import value","1000 USD",2022,2
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Dates","Import value","1000 USD",2023,1
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Grapes","Import value","1000 USD",2017,14
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Grapes","Import value","1000 USD",2019,45
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Grapes","Import value","1000 USD",2020,52
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Grapes","Import value","1000 USD",2021,70
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Grapes","Import value","1000 USD",2022,64
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Grapes","Import value","1000 USD",2023,52
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Lemons and limes","Import value","1000 USD",2020,5
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Oranges","Import value","1000 USD",2019,19
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Oranges","Import value","1000 USD",2020,89
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Oranges","Import value","1000 USD",2021,73
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Oranges","Import value","1000 USD",2022,69
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Oranges","Import value","1000 USD",2023,54
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2019,1
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2023,2
"TLS","Timor-Leste","AUS","Australia","Fruits and nuts","Peaches and nectarines","Import value","1000 USD",2022,1
