"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"MKD","North Macedonia","Afghanistan","Eggs of hens or other birds in shell, fresh","Eggs from other birds in shell, fresh, n.e.c.","Export value","1000 USD",2016,33
"MKD","North Macedonia","Afghanistan","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",2015,12
"MKD","North Macedonia","Albania","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2009,3
"MKD","North Macedonia","Albania","Fruits and nuts","Almonds, in shell","Export value","1000 USD",2024,24
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2006,60
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2010,55
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2011,71
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2012,30
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2013,31
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2014,18
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2016,119
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2019,55
"MKD","North Macedonia","Albania","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2022,448
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",1999,428
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2000,151
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2001,359
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2002,434
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2003,648
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2004,1466
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2005,1116
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2006,1822
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2009,1071
"MKD","North Macedonia","Albania","Fruits and nuts","Apples","Export value","1000 USD",2010,1037
